seqid,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
mean,1.3347445566127745,0.7314003846753989,2.937214898785442,9.178182535485242,6.595763416679986,0.24742360320965515,0.1438824274263648,0.18727490258741566,0.1217805790902501,-0.16680674188153416,-0.05870809391806069,0.19443233125077722,0.06160805627973142,-0.13206746990905843,-0.03828928726443229,0.18222316075392916
variance,0.05715069559350152,0.3630988105929163,0.3183862650021488,0.19396766952006977,0.14056492968707146,7.416722506513413,13.843322587137568,6.705248039843493,5.350914509130081,3.9889198769697383,3.2961063728753066,8.760291276415684,5.836183975577025,8.124855548309172,4.438453809165384,10.563312133025631
